Id,SalePrice
1589,99365.58892375951
1590,129736.5833544682
1591,99439.04461854992
1592,110019.13162807412
1593,121165.9990158599
1594,117885.55542599595
1595,107444.14441380596
1596,251770.62245436278
1597,190143.1238285667
1598,213146.35884250802
1599,173001.8736153689
1600,179341.7222896237
1601,57877.30252507529
1602,127116.37800344607
1603,90007.23549229736
1604,284858.2657010601
1605,248933.45873173207
1606,163203.98633938705
1607,165361.39847584965
1608,198240.39565520344
1609,184221.17088604032
1610,153902.80146666977
1611,143023.52913264316
1612,163705.48400208633
1613,158648.6236270712
1614,121024.5877134444
1615,92025.25019460572
1616,72833.17002982274
1617,93550.12734373262
1618,125156.29271828993
1619,141413.02627592097
1620,138363.57648226508
1621,147958.563169203
1622,138817.49252763798
1623,300677.4227905647
1624,220304.94953695196
1625,121364.99833613033
1626,164334.3432828514
1627,183089.15843903398
1628,274280.9694085768
1629,174948.5111425184
1630,353136.54422954656
1631,217818.6889464068
1632,236505.39537982646
1633,169792.08457887213
1634,181366.0528395299
1635,172438.98665859614
1636,154876.44776843468
1637,180189.83055042967
1638,202419.5505672969
1639,179526.0994418489
1640,264906.46817576484
1641,172288.929461947
1642,221569.5063270394
1643,216270.17759915104
1644,217209.15897230606
1645,173896.91310281528
1646,148799.96113695356
1647,165138.22231492534
1648,125560.61769482585
1649,139061.80231363457
1650,119797.65642096766
1651,122251.74746841009
1652,98935.51819450266
1653,95554.29998478634
1654,157642.13452954066
1655,162022.2301181762
1656,149851.67175046427
1657,155674.557548636
1658,154785.03724215055
1659,138022.8488774578
1660,160485.68176263603
1661,459358.74339940434
1662,408958.80452468665
1663,373020.4435603099
1664,480877.5163417776
1665,308919.1044088777
1666,337364.16021142405
1667,330555.05460521235
1668,327565.9483140859
1669,282255.79155253293
1670,327129.1857588543
1671,270434.64481147245
1672,475214.44251810655
1673,282400.352015453
1674,255098.4660924455
1675,191750.92906812005
1676,198852.33465153343
1677,209676.53991613965
1678,484111.608270627
1679,386325.4027213598
1680,337800.09786813497
1681,225669.19342796115
1682,315339.90587104415
1683,182791.29148954188
1684,176108.42349590274
1685,167299.271912192
1686,177312.04940278069
1687,170836.63276319232
1688,180842.59239068514
1689,186098.59133389575
1690,185994.36934982624
1691,179385.50877840942
1692,261064.6240370712
1693,170856.5286215305
1694,176207.55519865258
1695,168682.73681181532
1696,261187.24553852846
1697,164791.74792817194
1698,336803.76151453686
1699,308272.33369558945
1700,256299.4747693995
1701,268792.29247116094
1702,241097.65261845177
1703,228993.38681438868
1704,284680.4776764523
1705,203647.7203616561
1706,462150.9012492478
1707,200780.75877299788
1708,194354.78510048482
1709,280495.32656822744
1710,216073.84059161937
1711,267264.6998099635
1712,248633.01984593878
1713,266691.70101438765
1714,215920.10212210307
1715,206310.77847970693
1716,182515.5905756389
1717,172241.07418112268
1718,130750.597326593
1719,206093.00183226087
1720,245669.46198878574
1721,165132.7747863156
1722,124654.03352874368
1723,154388.1516871648
1724,194705.41955118178
1725,240313.17541795206
1726,201439.9252754564
1727,172262.1434989403
1728,186721.13306457826
1729,164891.81598987017
1730,166622.1512468004
1731,115048.1437808221
1732,137041.66865804838
1733,123312.21069964243
1734,108585.9966402519
1735,136276.9209028816
1736,119173.24520315666
1737,339924.3305885259
1738,209226.3480418602
1739,251659.79111358747
1740,190446.93496754664
1741,188094.3670268262
1742,165052.51812924788
1743,172105.24811102683
1744,306135.1899613873
1745,235517.50207094807
1746,227145.80218277525
1747,230102.4841965124
1748,224092.2344155333
1749,150920.89464772947
1750,137066.62838843968
1751,247050.61736513543
1752,125418.67310647792
1753,132491.34506917372
1754,182226.89828040847
1755,169243.38611651692
1756,124099.00951207077
1757,121568.00675803839
1758,138172.384535882
1759,163827.81849673137
1760,169521.35992802028
1761,143815.46047850652
1762,151405.1235446582
1763,164833.58754772457
1764,110948.52166194456
1765,160397.7610389841
1766,169722.24694242713
1767,217268.33580311222
1768,144370.97814108004
1769,172056.61396662978
1770,142554.5112310994
1771,131488.10255610387
1772,139646.783161518
1773,118928.59649867027
1774,132607.24216917224
1775,139207.6243597558
1776,125405.021146693
1777,111983.95512867071
1778,142827.65156515763
1779,128113.8411889749
1780,170598.04496206553
1781,130582.77543068696
1782,88083.86580066425
1783,145029.0745651204
1784,111218.40588409362
1785,114240.2414271624
1786,136994.30445515373
1787,180099.46715615032
1788,61680.47544660693
1789,104368.0569489593
1790,75263.25714413272
1791,164436.055482903
1792,156728.5130870353
1793,116637.26883086882
1794,138146.7880693564
1795,130736.64495529639
1796,129968.3434459261
1797,133462.22248593313
1798,120556.84613280772
1799,119491.27857980767
1800,146192.2164551095
1801,124783.25454048773
1802,136537.8114781278
1803,145579.86463395637
1804,148287.6588933756
1805,132240.21056803
1806,118813.35177897941
1807,126370.72332448614
1808,127286.17851078851
1809,121860.19670782058
1810,137825.11267164972
1811,107759.68101763507
1812,95520.18540254538
1813,125677.42231219185
1814,100667.61860783749
1815,46671.49677567703
1816,104229.8001603963
1817,131058.25246877133
1818,151059.38597386147
1819,125760.39481308787
1820,79419.43741740903
1821,104518.62851569252
1822,149077.18414475335
1823,52225.22656883847
1824,136804.63853321958
1825,146926.54446990785
1826,114796.4943737073
1827,101908.99182695693
1828,140807.05451361515
1829,113173.41421829599
1830,137931.96018591063
1831,136318.77002426487
1832,92587.80025501478
1833,128944.4993562528
1834,120292.4086038942
1835,133065.6020610449
1836,132246.23548973817
1837,86181.42734443794
1838,129248.06725414949
1839,84657.7554871852
1840,153465.58851616643
1841,144085.84683712132
1842,88493.52880443526
1843,135806.9273247715
1844,137768.24108100327
1845,144795.12888634554
1846,151662.6537698303
1847,158314.5541702162
1848,48268.51954203667
1849,110724.44689299769
1850,123418.80791648527
1851,153895.80072736117
1852,127627.78958051722
1853,128426.68717879381
1854,175817.94783877558
1855,165857.62879527107
1856,239445.30404614142
1857,150844.17509431049
1858,125319.88164543908
1859,117436.40735241392
1860,157161.67600927214
1861,117436.40735241392
1862,261848.8256814605
1863,243815.65260194955
1864,243815.65260194955
1865,353703.6262171591
1866,336457.57530136826
1867,235176.23746808333
1868,303656.8448559234
1869,203603.449857827
1870,212012.8604279953
1871,269407.32693955366
1872,169603.0823508754
1873,226026.57807980911
1874,139939.0322894287
1875,205382.7461159113
1876,182265.38288246596
1877,210529.1178033544
1878,196184.2772016029
1879,137136.02344406227
1880,132123.28214265086
1881,249807.2037012357
1882,255558.01003128866
1883,197363.26322602117
1884,232330.24754330082
1885,257266.62078603482
1886,306942.2017744593
1887,206703.0933153559
1888,281467.1787624596
1889,163425.37142160576
1890,126666.16165012913
1891,141849.37981263862
1892,109685.49216851767
1893,131387.53443019133
1894,120641.80684852687
1895,142591.8009467038
1896,122815.83187362054
1897,111188.69565580877
1898,101976.64838868305
1899,163232.5004736299
1900,152983.95640281664
1901,166449.83319762236
1902,144345.35726300694
1903,228907.15522757903
1904,154623.1318095429
1905,187661.77887421337
1906,162977.57393412603
1907,201922.6597127765
1908,115350.82757764948
1909,137137.53182881614
1910,127372.06880854347
1911,211348.08852450238
1912,282491.74987230403
1913,145898.09451164844
1914,57658.88961988676
1915,323610.51134424855
1916,57874.55094162325
1917,246648.01727940765
1918,135833.31222271814
1919,175226.56619804882
1920,151613.7573889445
1921,404139.97267818666
1922,329398.91183761816
1923,204275.63494183883
1924,227342.005116493
1925,220246.2896419403
1926,375855.82342777704
1927,133470.0088568836
1928,154710.4332463221
1929,122971.70434837144
1930,138013.82792422627
1931,139414.28970538557
1932,135651.90184286484
1933,169569.87601019823
1934,171890.68050706218
1935,167251.25032590068
1936,183442.19139386312
1937,178995.45462461142
1938,169184.2963983061
1939,236621.65621654215
1940,185892.21733330254
1941,172230.83793021468
1942,192770.94069664268
1943,202865.13440802266
1944,354150.5250686427
1945,372371.76331728185
1946,166549.9701508652
1947,299682.70659311063
1948,183429.26401881775
1949,253133.49920991767
1950,185103.1952938934
1951,270331.4330748942
1952,223519.51465179832
1953,169914.08873619826
1954,194438.1965148194
1955,130774.73531876523
1956,257432.66049848346
1957,155879.13039750038
1958,319652.9263538778
1959,141021.13014183464
1960,119678.94129180661
1961,120983.96618422192
1962,100645.08179325184
1963,106211.2753511639
1964,115362.19573207466
1965,155427.02914486674
1966,157026.0064232538
1967,297472.58635423676
1968,437093.7295998444
1969,390501.78480484907
1970,514489.7428930474
1971,465142.1910600896
1972,400150.87689048756
1973,256757.50409398973
1974,314985.4243388654
1975,495472.985827078
1976,268246.0993393982
1977,339321.3078503439
1978,370183.6038232567
1979,300596.28001705534
1980,197455.2234859895
1981,359883.20925909886
1982,214579.5240741752
1983,190810.92852675327
1984,169305.11541557626
1985,218660.44613278992
1986,208045.09979813732
1987,186154.11329084446
1988,173598.81836672238
1989,189413.47102019648
1990,213212.15335186673
1991,230757.21762691293
1992,202919.0739683843
1993,174581.22675654764
1994,234195.52746791058
1995,175345.29007692725
1996,257101.50280317827
1997,320739.0692959628
1998,324016.8538294183
1999,250424.5072898577
2000,310203.0006250992
2001,255897.893316921
2002,237010.5037757172
2003,255887.79671213523
2004,265894.5934673907
2005,210616.2401166866
2006,212164.90568142658
2007,240838.3220338182
2008,213042.8423608237
2009,198460.57331443834
2010,195372.8020683208
2011,131925.57375778977
2012,181833.73622743913
2013,188671.14818871778
2014,188063.97860542007
2015,200338.52173835458
2016,195614.83750162
2017,198202.8951399578
2018,123153.18147731398
2019,136046.69657362317
2020,109333.74714663284
2021,110552.27778271743
2022,185270.48974073664
2023,152362.64484332284
2024,246921.93859218436
2025,387408.1094618466
2026,177526.22348843113
2027,146018.3364272768
2028,158118.64080411225
2029,167614.6935961071
2030,270069.4256781623
2031,218871.48115243943
2032,244178.14723030484
2033,258477.19412028525
2034,165663.88835558525
2035,189175.32701767283
2036,183673.7469605061
2037,191645.32667376447
2038,331161.6259689869
2039,226626.64981605392
2040,384394.9641781626
2041,278739.6019048239
2042,191757.0861629108
2043,164059.1860069096
2044,165072.9875936853
2045,220463.23013346794
2046,137268.3027558154
2047,144912.00904268617
2048,132584.82301214314
2049,133395.2643489112
2050,179990.9956897883
2051,111633.66571410355
2052,124303.48349251454
2053,144764.50561460704
2054,82992.9115439232
2055,144067.38271928654
2056,148876.89365276316
2057,122189.65681884701
2058,219363.09411129556
2059,127774.22720557274
2060,172839.73904357545
2061,168841.2276829578
2062,138342.0141602153
2063,121453.30928033766
2064,137934.7742963578
2065,119721.11970789025
2066,165783.23320797208
2067,124390.17773118101
2068,134486.60923317127
2069,94415.61470387835
2070,111368.56798182678
2071,85954.43113168287
2072,122106.51040386537
2073,138091.08271578007
2074,180162.88080679788
2075,144300.58293654906
2076,120562.70724639438
2077,160089.49683256907
2078,129522.18393439827
2079,135585.01631219807
2080,113010.71608582376
2081,128095.58241297498
2082,130449.883949303
2083,144652.34769492823
2084,113753.89638715956
2085,117341.67519071093
2086,110534.85758391878
2087,113403.02743492638
2088,103513.19379151639
2089,78712.07546171833
2090,139574.38201958445
2091,114123.82416663213
2092,119867.59138057948
2093,127784.27594686732
2094,129030.62691628466
2095,145841.7338416122
2096,98024.10121734557
2097,94810.05318741479
2098,139326.91647549378
2099,54267.1068048997
2100,89838.55374087034
2101,117886.5948704614
2102,125335.99792714577
2103,109289.39445932726
2104,122239.50171748427
2105,121322.17259093457
2106,75857.91461987866
2107,205998.3466836258
2108,119605.3490236069
2109,115019.44387624536
2110,123686.97006654955
2111,145408.50935859885
2112,147873.226137089
2113,117942.34788404629
2114,102984.68533619864
2115,152642.27278855868
2116,110472.71098404794
2117,151315.39792490983
2118,116749.0425972636
2119,99862.8605688783
2120,121351.68039303832
2121,84124.49930381018
2122,102150.71068330071
2123,85755.54541303092
2124,149106.40177050765
2125,116568.03701116491
2126,169427.9966305071
2127,153299.84372598707
2128,137036.7521702668
2129,100775.73397538146
2130,137221.67731728876
2131,126960.88697482737
2132,122940.46345027482
2133,109740.34631885398
2134,117982.15228276691
2135,92419.14135120352
2136,75923.55012762356
2137,109005.91497981433
2138,137850.755868781
2139,152591.14437747237
2140,138561.2147532581
2141,143625.4979442574
2142,129941.20356398255
2143,144220.0265454918
2144,104346.95497156229
2145,139082.52154877293
2146,169853.18976129967
2147,159672.23369105184
2148,134335.64472006145
2149,146272.16917147406
2150,207884.42484471793
2151,127955.6322789065
2152,155976.5855643276
2153,163839.93321733843
2154,105722.74487238721
2155,135414.06537704272
2156,238051.6322905287
2157,231950.99717276072
2158,242393.79134678372
2159,233262.16823008689
2160,172562.14472707701
2161,247900.46248802185
2162,438655.22976634116
2163,356974.28919139336
2164,257444.48187754134
2165,186390.6594553173
2166,144150.9768817245
2167,210183.9910221091
2168,205323.00250133962
2169,194234.64881245315
2170,218468.47180828147
2171,162815.83828312813
2172,134064.68628604556
2173,142814.00393849806
2174,232833.9370165582
2175,302542.0906140746
2176,328171.75055598095
2177,248511.8427693528
2178,213181.79196373673
2179,143460.97885379658
2180,185111.13081557397
2181,193707.40849066692
2182,218950.1257328578
2183,191039.74420566927
2184,130367.36365948057
2185,122423.66603054345
2186,139943.39418166032
2187,150646.80124290948
2188,150062.21020920493
2189,233948.81214135114
2190,83128.47634082782
2191,85262.9805840451
2192,83265.32323839108
2193,93656.66711074185
2194,103510.92828437914
2195,119939.27368304771
2196,112991.8476278257
2197,114290.25624539929
2198,166106.7770122475
2199,174176.4776243275
2200,152910.8157285115
2201,139604.29615258652
2202,176949.1252113792
2203,160807.93093295
2204,164623.17327298614
2205,104903.68282323673
2206,147090.87855639154
2207,235317.75809179264
2208,264859.4094521137
2209,212698.43513012122
2210,130338.09508378626
2211,111362.49766208271
2212,105228.79054176141
2213,107501.44237955683
2214,136463.0069593779
2215,102896.70861870768
2216,134270.30233016802
2217,77884.83420869905
2218,87796.33911738965
2219,74035.78101960245
2220,68672.70647084623
2221,319176.1398869125
2222,254650.00932448116
2223,278128.0069729477
2224,218878.83647307794
2225,127081.1180531214
2226,168219.04812946526
2227,209270.63979087688
2228,277290.15953662846
2229,240917.134749122
2230,152545.24732956805
2231,207468.6158451061
2232,175218.8983734239
2233,179082.77691802158
2234,230174.41082551688
2235,219508.8473968395
2236,273301.75199805974
2237,349561.8724710849
2238,191561.36031280982
2239,111122.90049784133
2240,154408.58178369014
2241,155208.52883039933
2242,132659.87439747868
2243,137873.22473740732
2244,94789.24466800767
2245,90034.24294167181
2246,143674.75899607965
2247,105637.01724032735
2248,126741.46781876385
2249,124608.94192387443
2250,131410.8897851475
2251,121790.67340514374
2252,169840.3033281988
2253,151510.0922551202
2254,173699.54323318508
2255,186313.40823240165
2256,182230.84615940347
2257,189451.2520470315
2258,179100.52456911787
2259,172250.53004378974
2260,162493.903684397
2261,189598.10694326958
2262,216592.34341262898
2263,332640.94491737324
2264,474631.1881896833
2265,201922.93211434563
2266,290822.38911663403
2267,390564.2854054803
2268,398866.2957105498
2269,163039.71260227117
2270,189316.0131715205
2271,247272.05021459406
2272,201084.11831154738
2273,161381.29320540233
2274,174660.00248886115
2275,166953.64538094812
2276,188080.7732633815
2277,169780.84562919912
2278,148747.93687130068
2279,121602.21279283997
2280,109768.98686128738
2281,174679.68123751425
2282,200770.84979154728
2283,103582.46647166075
2284,107780.59296482567
2285,149691.15036175895
2286,124459.86199007246
2287,370017.1630725988
2288,275125.5703073753
2289,394752.3592111702
2290,540389.6693603259
2291,306497.0840462361
2292,413155.86107150436
2293,523905.8405576359
2294,460004.377418203
2295,468555.9098178408
2296,291340.80353557045
2297,323425.50925505435
2298,322004.098828771
2299,386784.5267714089
2300,324311.90946931305
2301,285530.7527265274
2302,264693.8683463918
2303,234867.34723454688
2304,243147.88777506456
2305,196357.25169539207
2306,188341.85496352334
2307,185780.43182837914
2308,223525.50960767735
2309,276946.3638412799
2310,197499.19983107582
2311,201927.40738775703
2312,177588.77742398597
2313,170398.4155230401
2314,179296.20617786443
2315,174764.54412890325
2316,180234.16263781575
2317,172332.57515214267
2318,176682.67749413382
2319,183304.91645282067
2320,196656.49071053276
2321,250381.83186935744
2322,173178.09946171474
2323,191058.66761536803
2324,171806.69230118548
2325,199945.2669194251
2326,171722.2549077505
2327,208556.26650099308
2328,220975.10257642495
2329,182241.9128054809
2330,176302.26042985974
2331,348972.91474164766
2332,452385.91761789226
2333,310088.630153135
2334,247414.95373602913
2335,286739.4725663434
2336,337731.462991119
2337,210283.9332265952
2338,277907.4297726368
2339,203739.55993936004
2340,391381.1690255731
2341,212064.1463452436
2342,231235.52820492734
2343,219776.01065091667
2344,216112.820364019
2345,243409.14442592344
2346,205368.08878437025
2347,203616.11143439016
2348,222645.46608486117
2349,162511.51344197162
2350,290565.33244379144
2351,250619.1899124501
2352,242338.96818699376
2353,222350.523036208
2354,122394.1552920788
2355,159202.88174236604
2356,151115.96397222317
2357,198108.4658195987
2358,200888.63504436868
2359,128692.55563413716
2360,119400.28457053528
2361,136396.21522409114
2362,279818.9649045588
2363,128420.90429208161
2364,154508.2007447329
2365,221732.6012184326
2366,187114.0455868115
2367,225989.9750658854
2368,222109.60537898977
2369,218867.43058460526
2370,168972.59519854587
2371,168393.64226331565
2372,187609.06380867364
2373,279505.50678272767
2374,322797.2460734312
2375,267249.6684374286
2376,287476.2638408745
2377,421690.77345489943
2378,141204.37585225396
2379,181164.34891373085
2380,148423.366017363
2381,169188.7333907953
2382,206824.00366681293
2383,198082.0684175166
2384,245383.60389323437
2385,154159.1618690528
2386,135630.39623763668
2387,141526.13413328704
2388,101922.309227
2389,126412.6404906569
2390,140357.89598482006
2391,140928.4791584166
2392,114726.72320848194
2393,164321.00410910288
2394,134968.01813294188
2395,189218.51080874278
2396,146327.95676012168
2397,208046.75232989533
2398,128178.12672562574
2399,54284.97222476473
2400,49929.22176814592
2401,106330.27033703498
2402,139628.0976582827
2403,128778.77857504363
2404,138776.29653502692
2405,155038.2367598516
2406,141162.26805468282
2407,121873.72255726953
2408,136918.48350570686
2409,125792.95249060381
2410,159878.31259170402
2411,122997.64248496776
2412,149551.06253585688
2413,135695.8646005704
2414,140999.28613833024
2415,129297.90213203129
2416,123988.49341792206
2417,122807.25830944651
2418,122490.25045857124
2419,121777.59598930183
2420,128983.17619977068
2421,142820.03574921106
2422,120392.6411498743
2423,108570.96469549391
2424,163839.4273640625
2425,144153.61726309764
2426,124151.56670110398
2427,126491.6420055668
2428,170329.90852786388
2429,121082.5311837429
2430,126849.48154701773
2431,105846.08652247828
2432,145253.05500360913
2433,142114.027658319
2434,142403.67803745833
2435,145878.34308757525
2436,112410.65880663045
2437,107220.06392224065
2438,125299.51757633298
2439,105990.58320690185
2440,126757.15459615662
2441,96794.9054841909
2442,96433.2941589934
2443,113357.07233580317
2444,136683.81335892688
2445,89799.46265813771
2446,121569.83729732252
2447,223070.50988550368
2448,138646.0347773123
2449,118148.65922683592
2450,154704.0374877253
2451,123578.96937925901
2452,208365.02528152382
2453,106220.71739805311
2454,116609.11930999982
2455,117538.43873638977
2456,133635.42345232857
2457,123785.70994823171
2458,114476.97792608081
2459,111303.61256173864
2460,140160.29992230257
2461,113684.54421053268
2462,134267.67980679328
2463,122231.00956063598
2464,148367.03341526928
2465,145477.1333400342
2466,121033.56648093884
2467,137869.49220377218
2468,87799.11310469429
2469,76649.09482028625
2470,173832.88383479379
2471,217247.50681609937
2472,138278.50874102605
2473,120083.89030598788
2474,89017.41148113829
2475,212329.1889820451
2476,112950.67437518665
2477,131319.69661627096
2478,165348.67287126253
2479,97828.27104482085
2480,137732.55381971842
2481,116490.63498568235
2482,135784.58193755223
2483,116271.6529512109
2484,119336.85715494737
2485,122893.70365430294
2486,157223.11614086226
2487,187162.45948687522
2488,159220.7369683248
2489,156608.3936082226
2490,148965.0971702062
2491,90509.57401992449
2492,180459.32248760093
2493,156989.86358855962
2494,174475.3156033817
2495,91100.4475623266
2496,238193.090547424
2497,156064.3691022267
2498,115901.53633151599
2499,91726.23423919461
2500,122756.30896478861
2501,129931.87617304841
2502,149664.7002337824
2503,90819.64105779267
2504,187411.59182034264
2505,221439.3926767357
2506,252829.54197717982
2507,288410.24980319844
2508,255489.94711525855
2509,219863.01509156785
2510,225751.26656779277
2511,184679.50987581536
2512,221475.7856682678
2513,226577.68346565255
2514,277627.34577238554
2515,150364.62736845633
2516,162031.5159550417
2517,135562.49667962006
2518,146863.80157568317
2519,246795.0191762781
2520,203383.56383704307
2521,190240.34589265296
2522,221729.9080978441
2523,128061.08894980789
2524,127116.00973161838
2525,135909.23151796783
2526,140381.6069943482
2527,112438.50451165084
2528,125621.88972260433
2529,129868.37903481325
2530,131608.6246505308
2531,254941.4814551849
2532,234474.217043583
2533,200921.06605076054
2534,226927.32800382326
2535,308981.3199433723
2536,241133.73542432682
2537,223524.02418131617
2538,184459.92598217615
2539,191084.55509266056
2540,175667.03363781574
2541,182704.48297194982
2542,159353.90780697472
2543,128840.40178401307
2544,123737.13501126395
2545,143959.68591265872
2546,137698.38332904197
2547,135875.98144988783
2548,139697.04909243571
2549,167255.87110112686
2550,632110.1288475303
2551,144456.28257314875
2552,118093.89726789521
2553,75620.30255738395
2554,104484.60007551027
2555,113819.39532078458
2556,104195.38739575255
2557,101065.24107429979
2558,154093.9749724633
2559,132768.07416339303
2560,131961.65860157812
2561,136143.5947710463
2562,132142.87365981523
2563,148695.49180244052
2564,179256.8051645551
2565,158872.86547262088
2566,169919.0700203844
2567,137445.8896437815
2568,205633.5642906224
2569,219605.86434560962
2570,125133.14999351514
2571,174403.75135713696
2572,166344.89912785252
2573,247996.87686166598
2574,346000.71793352027
2575,137183.60558735376
2576,116162.82465008405
2577,146282.88636450627
2578,93254.4189680782
2579,50457.944730080104
2580,132502.50419564714
2581,131268.20710853682
2582,118121.72137381128
2583,292937.77885979676
2584,174102.587281405
2585,179737.54240777166
2586,216190.690964033
2587,199485.2070019097
2588,161723.38433587324
2589,146676.37978024184
2590,220516.069482603
2591,203967.9505396612
2592,210470.20423264342
2593,226702.82112148748
2594,181608.2949998574
2595,197131.90768405976
2596,306630.7326811612
2597,176536.2005330061
2598,276274.59891404613
2599,316077.33074618666
2600,145276.06870845024
2601,128218.06892363445
2602,81664.62571243507
2603,87395.61309994222
2604,90657.67893704043
2605,69055.62462532651
2606,150626.8288349751
2607,189791.87370307467
2608,203899.63360130487
2609,175108.9789077389
2610,110800.4377603161
2611,148782.33400701568
2612,157388.43482004007
2613,125819.26588836202
2614,127717.51649323925
2615,156106.4032660396
2616,147343.36068140512
2617,166244.88536150314
2618,203183.21311574892
2619,187445.39463432322
2620,167931.99605948545
2621,175859.78449619614
2622,177962.77255983624
2623,249380.0058145677
2624,280140.55538009707
2625,331715.6244213176
2626,156816.7162211095
2627,167878.95081690635
2628,444834.6378802526
2629,540313.6157053972
2630,357499.1556788468
2631,441269.78592772497
2632,394692.6628347844
2633,308785.6123979323
2634,395797.3970035197
2635,155748.87168778636
2636,175180.6741994687
2637,183005.95961415005
2638,271287.1264073132
2639,178790.72158863707
2640,146560.50997639526
2641,98770.51538893532
2642,204283.95109661118
2643,101630.50182221102
2644,130861.11628985894
2645,99844.25367392196
2646,96995.32189816747
2647,102920.29503896869
2648,147816.77527320248
2649,143341.189521223
2650,148317.4218893444
2651,153101.0944265742
2652,418382.9759138937
2653,245135.25128006475
2654,250243.1429944067
2655,409214.70514096564
2656,315679.7257199493
2657,369043.94214860315
2658,301210.95510430756
2659,306531.2794193833
2660,343760.6250092217
2661,382671.12143212336
2662,375449.5560309359
2663,273213.95586749
2664,254066.9069199036
2665,343184.61170028284
2666,260047.30956729103
2667,163829.13704842146
2668,179967.60567558516
2669,177271.39209656377
2670,270981.1800068791
2671,181588.76088372516
2672,191453.5343383903
2673,219027.98176191602
2674,214094.27261780135
2675,176948.15731966915
2676,183633.95332805405
2677,181807.9478447449
2678,263334.30703521066
2679,263933.25043458823
2680,273323.7161247185
2681,469648.6604712144
2682,312085.50931622746
2683,562910.1115964031
2684,318721.97391558695
2685,345953.21523587056
2686,262681.2395131627
2687,341430.6049995501
2688,220819.02617161607
2689,200013.76796607565
2690,476491.8345244163
2691,194968.51994016304
2692,127441.0831306716
2693,192355.44550470143
2694,122174.88103192423
2695,193053.5649955651
2696,183097.00078897292
2697,178933.81077418977
2698,188620.36127071772
2699,194673.55192066423
2700,162406.60044061704
2701,153552.71994548166
2702,109986.62378224867
2703,136063.41215786414
2704,143702.64993658313
2705,124085.53006877477
2706,120503.39239752568
2707,124149.47664083153
2708,135664.64953737514
2709,106335.40842288306
2710,130742.91129956611
2711,326115.4339037808
2712,409441.1742115252
2713,175671.07367257623
2714,150921.89491857748
2715,169180.35144912556
2716,160163.60668345686
2717,190609.93033513014
2718,231400.68421798875
2719,150123.8070740471
2720,165789.3597277977
2721,135778.9049530588
2722,154979.25488651064
2723,143302.4036045549
2724,132859.2585056155
2725,132485.8633142268
2726,145543.54098348046
2727,185828.96604673032
2728,168480.73242074557
2729,141671.22985952478
2730,140010.37308960804
2731,125988.88413859626
2732,121904.0516916346
2733,157344.62235813716
2734,140306.3136368466
